"entity","device","lat","lng"
"VDP","AFS235","13.5853869899999999 "," 100.751214239999996"
"VDP","AFS236","13.5856409100000004 "," 100.751144859999997"
"VDP","AFS237","13.5854699700000001 "," 100.751082539999999"
"VDP","AFS238","13.5854039100000001 "," 100.751245069999996"
"VDP","AFS239","13.5854196999999992 "," 100.751130900000007"
"VDP","AFS240","13.5854929799999997 "," 100.751106919999998"
"VDP","AFS241","13.5855541399999993 "," 100.750979279999996"
"VDP","AFS242","13.5855691400000005 "," 100.751052009999995"
"VDP","AFS243","13.5856372600000004 "," 100.751173780000002"
"VDP","AFS244","13.5855424199999995 "," 100.751166650000002"
"VDP","AFS245","13.5855495400000006 "," 100.750903149999999"
"VDP","AFS246","13.5856656999999998 "," 100.751025780000006"
"VDP","AFS247","13.5855244899999992 "," 100.751040619999998"
"VDP","AFS248","13.5856156600000002 "," 100.75111124"
"VDP","AFS249","13.8709831300000008 "," 100.591506129999999"
"VDP","AFS250","13.5855383500000002 "," 100.75099376"
"VDP","AFS251","16.7727246399999999 "," 101.244053820000005"
"VDP","AFS252","7.01509840000000029 "," 100.369831259999998"
"VDP","AFS253","9.25637764999999924 "," 99.1497403200000065"
"VDP","AFS254","9.03820340999999949 "," 99.623424099999994"
"VDP","AFS255","7.01363409000000004 "," 100.368585159999995"
"VDP","AFS256","14.99744411 "," 102.058225620000002"
"VDP","AFS257","13.5858100200000003 "," 100.751040919999994"
"VDP","AFS258","13.6627117600000005 "," 100.437996339999998"
"VDP","AFS259","13.7245936799999999 "," 100.437622989999994"
"VDP","AFS260","16.7758070500000009 "," 101.23902726"
"VDP","AFS261","16.7765492599999995 "," 101.243072049999995"
"VDP","AFS262","17.6219010800000007 "," 100.088143410000001"
"VDP","AFS263","17.6323681800000003 "," 100.127718200000004"
"VDP","AFS264","17.4923037199999989 "," 100.086824719999996"
"VDP","AFS265","7.02288996999999959 "," 100.497060590000004"
"VDP","AFS266","7.01953639999999979 "," 100.454430950000003"
"VDP","AFS267","7.02284190000000041 "," 100.497073869999994"
"VDP","AFS268","14.0245930100000002 "," 99.5381679900000051"
"VDP","AFS269","14.0384843400000001 "," 99.518609799999993"
"VDP","AFS270","9.70833702999999915 "," 99.9840651899999955"
"VDP","AFS271","17.6039274299999988 "," 100.124482240000006"
"VDP","AFS272","9.31960742999999958 "," 99.7398480500000062"
"VDP","AFS273","9.5562302300000006 "," 100.049598509999996"
"VDP","AFS274","16.4034207899999984 "," 101.141364859999996"
"VDP","AFS275","7.01580556000000044 "," 100.367943510000003"
"VDP","AFS276","13.8953314799999994 "," 100.585862599999999"
"VDP","AFS277","13.8041761399999992 "," 100.541756800000002"
"VDP","AFS278","9.33752068000000079 "," 99.7574280299999998"
"VDP","AFS279","9.71008898000000009 "," 99.9854241299999984"
"VDP","AFS280","16.7736109999999989 "," 101.243587829999996"
"VDP","AFS281","16.7784103100000017 "," 101.243392630000002"
"VDP","AFS282","17.6203556399999997 "," 100.097588209999998"
"VDP","AFS283","16.2120837299999998 "," 103.28111998"
"VDP","AFS284","16.3895240300000005 "," 101.12937977"
"VDP","AFS285","13.6875279400000007 "," 100.491499439999998"
"VDP","AFS286","9.54452234000000033 "," 100.040032909999994"
"VDP","AFS287","9.48166681000000011 "," 99.9269780599999962"
"VDP","AFS288","9.32873108999999978 "," 99.744442890000002"
"VDP","AFS289","9.32906065999999967 "," 99.7456226500000014"
"VDP","AFS290","9.32928813000000012 "," 99.7451969600000012"
"VDP","AFS291","9.32935862999999976 "," 99.7435346200000055"
"VDP","AFS292","9.47303209999999929 "," 99.9159799199999981"
"VDP","AFS293","9.54022106999999941 "," 99.9359034200000025"
"VDP","AFS294","9.70841818000000067 "," 99.9839936399999942"
"VDP","AFS295","9.48212799000000039 "," 99.9270189799999997"
"VDP","AFS296","9.48233860999999933 "," 99.9271646899999979"
"VDP","AFS297","9.48218184999999991 "," 99.9269056899999981"
"VDP","AFS298","14.03608981 "," 99.5266876700000012"
"VDP","AFS299","13.7161933600000001 "," 100.603787819999994"
"VDP","AFS300","13.5856948400000004 "," 100.75112369"
"VDP","AFS301","7.24350715000000012 "," 100.552482069999996"
"VDP","AFS302","8.38507953999999955 "," 99.9714229599999982"
"VDP","AFS303","18.7409911399999984 "," 99.0373052599999966"
"VDP","AFS304","8.43888193999999991 "," 99.9003274199999964"
"VDP","AFS305","15.2515385099999996 "," 104.83687673"
"VDP","AFS306","14.0711094600000006 "," 100.602379499999998"
"VDP","AFS307","12.9290266000000003 "," 100.884516790000006"
"VDP","AFS308","12.9292851199999994 "," 100.884742660000001"
"VDP","AFS309","20.0496721099999995 "," 99.8761080000000021"
"VDP","AFS310","14.3899673900000007 "," 100.840415109999995"
"VDP","AFS311","12.7138658400000004 "," 101.097631660000005"
"VDP","AFS312","13.7157556799999991 "," 100.585576630000006"
"VDP","AFS313","19.5505650799999984 "," 99.7430538100000064"
"VDP","AFS314","12.9280556600000001 "," 100.884390960000005"
"VDP","AFS315","13.8178179300000004 "," 100.557936130000002"
"VDP","AFS316","13.6626600200000006 "," 100.440314849999993"
"VDP","AFS317","13.5857550000000007 "," 100.751400090000004"
"VDP","AFS318","15.8163667700000001 "," 102.604460209999999"
"VDP","AFS319","14.0724169000000003 "," 100.597372190000002"
"VDP","AFS320","7.01703563999999957 "," 100.368012489999998"
"VDP","AFS321","8.43588865999999982 "," 99.9005714099999977"
"VDP","AFS322","13.5858339200000007 "," 100.751251019999998"
"VDP","AFS323","16.4414060599999985 "," 99.5532741800000025"
"VDP","AFS324","9.11053582000000084 "," 99.3083374999999933"
"VDP","AFS325","14.8923721400000009 "," 103.145045800000005"
"VDP","AFS326","9.5618665699999994 "," 100.021969080000005"
"VDP","AFS327","9.12427815000000031 "," 99.3111498899999958"
"VDP","AFS328","12.6413935300000002 "," 101.369278879999996"
"VDP","AFS329","14.9055455200000004 "," 103.143784479999994"
"VDP","AFS330","15.2476946899999994 "," 104.83178581"
"VDP","AFS331","13.5855626600000008 "," 100.751113129999993"
"VDP","AFS332","15.2452619800000004 "," 104.854020210000002"
"VDP","AFS333","9.54565475999999968 "," 100.054925949999998"
"VDP","AFS334","9.14297280999999984 "," 99.3257263200000011"
"VDP","AFS335","16.408929839999999 "," 103.100742940000004"
"VDP","AFS336","16.2507325599999994 "," 103.25797756"
"VDP","AFS337","9.48197459000000009 "," 99.925162169999993"
"VDP","AFS338","9.10551693000000029 "," 99.3115400199999954"
"VDP","AFS339","16.4103904199999988 "," 103.100886349999996"
"VDP","AFS340","9.14408034000000036 "," 99.330649710000003"
"VDP","AFS341","18.6550226300000013 "," 98.6871039600000017"
"VDP","AFS342","16.7757198299999999 "," 101.239173039999997"
"VDP","AFS343","16.7757610499999998 "," 101.238999629999995"
"VDP","AFS344","13.5857528300000006 "," 100.751250490000004"
"VDP","AFS345","9.07748248000000046 "," 99.3648383599999931"
"VDP","AFS346","16.451950029999999 "," 102.784312420000006"
"VDP","AFS347","9.07499978999999968 "," 99.3531297199999983"
"VDP","AFS348","10.4895290600000006 "," 99.1882809800000018"
"VDP","AFS349","10.4933222799999992 "," 99.1851616999999948"
"VDP","AFS350","9.47198116000000034 "," 100.057413019999998"
"VDP","AFS351","15.2428106999999997 "," 104.84826357"
"VDP","AFS352","15.2475999000000009 "," 104.840574779999997"
"VDP","AFS353","15.2717733199999994 "," 104.830151819999998"
"VDP","AFS354","16.0443600000000011 "," 103.654644619999999"
"VDP","AFS355","16.1926839700000009 "," 103.279977369999997"
"VDP","AFS356","16.2493678300000006 "," 103.255535820000006"
"VDP","AFS357","9.12078254999999949 "," 99.3092046000000011"
"VDP","AFS358","10.4383700200000007 "," 99.2482312700000051"
"VDP","AFS359","9.12283775000000041 "," 99.3134196500000002"
"VDP","AFS360","15.2470705500000001 "," 104.853971240000007"
"VDP","AFS361","14.38987047 "," 100.84025939"
"VDP","AFS362","14.3837030899999991 "," 100.836063390000007"
"VDP","AFS363","13.58587013 "," 100.751265380000007"
"VDP","AFS364","13.5856052100000007 "," 100.751002260000007"
"VDP","AFS365","12.9254818 "," 100.867729780000005"
"VDP","AFS366","12.9253103300000003 "," 100.867668980000005"
"VDP","AFS367","13.6798991900000004 "," 100.615609210000002"
"VDP","AFS368","13.7309635500000002 "," 100.308107730000003"
"VDP","AFS369","13.5858211799999999 "," 100.751041099999995"
"VDP","AFS370","13.8037080299999992 "," 100.561450339999993"
"VDP","AFS371","13.7919135599999994 "," 100.627050909999994"
"VDP","AFS372","13.7572445200000004 "," 100.490928120000007"
"VDP","AFS373","19.5479862000000004 "," 99.7410743100000019"
"VDP","AFS374","8.41981065000000051 "," 99.974703820000002"
"VDP","AFS375","20.0496559900000015 "," 99.8761461699999984"
"VDP","AFS376","13.7096207499999991 "," 100.600917519999996"
"VDP","AFS377","13.7098465300000001 "," 100.601003660000003"
"VDP","AFS378","13.7094559199999999 "," 100.600929750000006"
"VDP","AFS379","14.0729450600000003 "," 100.607955860000004"
"VDP","AFS380","16.4663323900000016 "," 99.5357355799999937"
"VDP","AFS381","16.4476119300000008 "," 99.5381243199999943"
"VDP","AFS382","16.4406321800000015 "," 99.5522028200000051"
"VDP","AFS383","0 "," 0"
"VDP","AFS384","16.4745969000000017 "," 99.5428612500000014"
"VDP","AFS385","14.0733099100000008 "," 100.600374790000004"
"VDP","AFS386","14.9849003399999994 "," 103.103534569999994"
"VDP","AFS387","15.0914169299999994 "," 103.171159720000006"
"VDP","AFS388","10.4371502300000003 "," 99.2476015000000018"
"VDP","AFS389","12.5468580700000008 "," 101.928504009999997"
"VDP","AFS390","12.4072926999999993 "," 102.125603049999995"
"VDP","AFS391","12.71390289 "," 101.097538159999999"
"VDP","AFS392","12.4996803100000005 "," 102.426184629999995"
"VDP","AFS393","13.5857325600000003 "," 100.751007040000005"
"VDP","AFS394","14.9614882999999992 "," 103.095605300000003"
"VDP","AFS395","14.9529388999999995 "," 103.075850360000004"
"VDP","AFS396","16.484242290000001 "," 102.559703810000002"
"VDP","AFS397","16.4809487899999993 "," 102.814237869999999"
"VDP","AFS398","15.81512882 "," 102.60097202"
"VDP","AFS399","16.0918909899999996 "," 102.614100160000007"
"VDP","AFS400","16.6632577499999996 "," 99.7246674900000016"
"VDP","AFS401","13.5857563500000005 "," 100.751092270000001"
"VDP","AFS402","13.6916499500000004 "," 100.480565870000007"
"VDP","AFS403","13.6840920599999993 "," 100.488124159999998"
"VDP","AFS404","14.3695312299999998 "," 100.837674120000003"
"VDP","AFS405","13.5513786100000004 "," 100.33992164"
"VDP","AFS406","14.1195446199999992 "," 100.614127060000001"
"VDP","AFS407","16.2071397899999994 "," 99.7053173099999981"
"VDP","AFS408","17.3181519500000007 "," 99.8336440199999942"
"VDP","AFS409","14.9885857199999997 "," 103.104283859999995"
"VDP","AFS410","13.5858184699999995 "," 100.751209829999993"
"VDP","AFS411","13.5857739800000008 "," 100.751053249999998"
"VDP","AFS412","13.5858283499999999 "," 100.751035450000003"
"VDP","AFS413","13.7917577700000002 "," 100.626602390000002"
"VDP","AFS414","13.7769286100000006 "," 100.510413369999995"
"VDP","AFS415","14.5239275400000007 "," 100.92503945"
"VDP","AFS416","13.5857134199999994 "," 100.751219050000003"
"VDP","AFS417","13.5857779300000008 "," 100.750989399999995"
"VDP","AFS418","13.5856023799999992 "," 100.751255659999998"
"VDP","AFS419","10.8702740099999993 "," 99.3459275700000006"
"VDP","AFS420","13.5854439399999993 "," 100.751143440000007"
"VDP","AFS421","13.9637897199999994 "," 100.584755659999999"
"VDP","AFS422","13.5853607299999997 "," 100.751333610000003"
"VDP","AFS423","13.5855733599999997 "," 100.751207530000002"
"VDP","AFS424","13.5853570500000007 "," 100.751234609999997"
"VDP","AFS425","13.5858086999999994 "," 100.751081760000005"
"VDP","AFS426","13.5857392800000003 "," 100.751198200000005"
"VDP","AFS427","13.5858252299999993 "," 100.751080290000004"
"VDP","AFS428","13.5856911999999994 "," 100.751100890000004"
"VDP","AFS429","13.5857447600000008 "," 100.751235530000002"
"VDP","AFS430","13.5858083399999998 "," 100.75118612"
"VDP","AFS431","13.5858868400000006 "," 100.751081959999993"
"VDP","AFS432","13.5857761499999992 "," 100.751078030000002"
"VDP","AFS433","13.5854829000000006 "," 100.751148450000002"
"VDP","AFS434","13.5855217899999996 "," 100.751130349999997"
"VDP","AFS435","13.5856822000000008 "," 100.751088170000003"
"VDP","AFS436","13.5855896699999992 "," 100.751473070000003"
"VDP","AFS437","13.5857842600000005 "," 100.751123340000007"
"VDP","AFS438","13.5858057300000006 "," 100.75114868"
"VDP","MFS100","13.6467252499999994 "," 100.430240139999995"
"VDP","MFS101","13.6467683700000002 "," 100.43033767"
"VDP","MFS102","0 "," 0"
"VDP","MFS103","13.6466649199999992 "," 100.429880120000007"
"VDP","MFS104","13.4376254700000004 "," 101.024663680000003"
"VDP","MFS105","13.6157003499999991 "," 100.801130279999995"
"VDP","MFS106","13.4360114199999998 "," 101.027147339999999"
"VDP","MFS107","13.6156618799999993 "," 100.800304069999996"
"VDP","MFS108","13.4365411100000003 "," 101.0256471"
"VDP","MFS109","13.4376820699999993 "," 101.024999070000007"
"VDP","MFS110","13.4376118800000004 "," 101.025548689999994"
"VDP","MFS111","13.5859025599999992 "," 100.751017989999994"
"VDP","MFS112","13.6146708600000004 "," 100.802910870000005"
"VDP","MFS113","13.4378350599999994 "," 101.024739139999994"
"VDP","MFS114","13.4375003300000007 "," 101.025509799999995"
"VDP","MFS115","13.4350119899999996 "," 101.026516630000003"
"VDP","MFS116","13.4352977800000009 "," 101.026330720000004"
"VDP","MFS117","13.4375986600000008 "," 101.024632850000003"
"VDP","MFS118","13.6162547000000007 "," 100.802005379999997"
"VDP","MFS119","13.6159449899999991 "," 100.801138249999994"
"VDP","MFS120","0 "," 0"
"VDP","MFS121","13.6149354799999998 "," 100.800099959999997"
"VDP","MFS122","13.6154059299999997 "," 100.800279250000003"
"VDP","MFS123","13.6149504700000001 "," 100.800263880000003"
"VDP","MFS124","13.6157525699999997 "," 100.802698399999997"
"VDP","MFS125","13.1015479599999995 "," 101.114346879999999"
"VDP","MFS126","13.7349632699999997 "," 100.803807590000005"
"VDP","MFS127","14.0757803300000006 "," 100.598334269999995"
"VDP","MFS128","13.5857317599999998 "," 100.751136900000006"
"VDP","MFS129","14.0514841399999995 "," 100.660460330000006"
"VDP","MFS130","13.6157867199999991 "," 100.802708589999995"
"VDP","MFS131","13.6153889499999998 "," 100.80026814"
"VDP","MFS132","13.5857150000000004 "," 100.751275460000002"
"VDP","MFS133","13.6149129599999998 "," 100.800168889999995"
"VDP","MFS134","14.0732150399999991 "," 100.598096319999996"
"VDP","MFS135","13.9881189399999997 "," 100.644189900000001"
"VDP","MFS136","13.5859180500000001 "," 100.750939220000006"
"VDP","MFS137","13.9864069600000001 "," 100.644701190000006"
"VDP","MFS138","13.3334756399999996 "," 99.8855662699999982"
"VDP","MFS139","13.9874710600000007 "," 100.646084349999995"
"VDP","MFS140","14.0774623699999992 "," 100.597420580000005"
"VDP","MFS141","13.3349965800000003 "," 99.8842524300000036"
"VDP","MFS142","13.3350497800000003 "," 99.8842951000000028"
"VDP","MFS143","14.0780988699999998 "," 100.597265989999997"
"VDP","MFS144","13.5857989000000003 "," 100.751168219999997"
"VDP","MFS145","14.0697877699999996 "," 100.601042739999997"
"VDP","MFS146","14.0683503900000009 "," 100.615442770000001"
"VDP","MFS147","14.07254015 "," 100.597431670000006"
"VDP","MFS148","14.0777955499999994 "," 100.593945289999994"
"VDP","MFS149","14.0663380399999998 "," 100.602455550000002"
"VDP","MFS150","14.0766379100000005 "," 100.597411399999999"
"VDP","MFS151","14.0734052999999992 "," 100.597228549999997"
"VDP","MFS152","14.2479569900000005 "," 99.8118729100000053"
"VDP","MFS153","14.0770125299999993 "," 100.594467969999997"
"VDP","MFS154","14.0757462199999992 "," 100.59793354"
"VDP","MFS155","13.6589138600000002 "," 99.4925456499999967"
"VDP","MFS156","13.5941552399999992 "," 100.950025969999999"
"VDP","MFS157","13.6972838400000008 "," 100.386879440000001"
"VDP","MFS158","13.6962361399999999 "," 100.387558909999996"
"VDP","MFS159","13.6981150700000001 "," 100.388638279999995"
"VDP","MFS160","13.6346031100000005 "," 100.521355159999999"
"VDP","MFS161","14.7748693400000004 "," 100.430183769999999"
"VDP","MFS162","13.6979792899999993 "," 100.387691669999995"
"VDP","MFS163","13.6339338399999992 "," 100.521844160000001"
"VDP","MFS164","13.8304846999999995 "," 100.719295049999999"
"VDP","MFS165","13.7112390400000006 "," 100.541867330000002"
"VDP","MFS166","13.9602192200000008 "," 100.723205140000005"
"VDP","MFS167","13.5831504600000006 "," 100.814493490000004"
"VDP","MFS168","0 "," 0"
"VDP","MFS169","13.3518758799999997 "," 101.009103870000004"
"VDP","MFS170","12.8324549500000007 "," 101.128948339999994"
"VDP","MFS171","13.9402838500000001 "," 100.738258619999996"
"VDP","MFS172","13.6581625300000002 "," 99.4922896500000036"
"VDP","MFS173","13.8030352100000009 "," 100.305206560000002"
"VDP","MFS174","13.6591015599999999 "," 99.4913487599999939"
"VDP","MFS175","13.7882847099999992 "," 100.369618040000006"
"VDP","MFS176","13.9685972700000001 "," 100.616609530000005"
"VDP","MFS177","13.5858393 "," 100.751312490000004"
"VDP","MFS178","13.5857875499999992 "," 100.751290150000003"
"VDP","MFS179","13.5481867499999993 "," 100.658201219999995"
"VDP","MFS180","13.585763 "," 100.751118329999997"
"VDP","MFS181","14.0454752000000003 "," 100.432595610000007"
"VDP","MFS182","14.0458058099999992 "," 100.433501559999996"
"VDP","MFS183","14.0459614800000008 "," 100.433088010000006"
"VDP","MFS184","14.0453398000000007 "," 100.432714410000003"
"VDP","MFS185","14.0457476700000008 "," 100.433282050000003"
"VDP","MFS186","14.0460684600000008 "," 100.432952009999994"
"VDP","MFS187","13.7928007200000007 "," 100.562887509999996"
"VDP","MFS188","14.0440055600000004 "," 100.353047829999994"
"VDP","MFS189","14.0437501600000001 "," 100.35331205"
"VDP","MFS190","13.1029962199999996 "," 100.985114580000001"
"VDP","MFS191","14.0397336399999997 "," 100.469728029999999"
"VDP","MFS192","14.3410595199999999 "," 100.641837580000001"
"VDP","MFS193","13.5580613200000002 "," 100.343934020000006"
"VDP","MFS194","13.5857718399999996 "," 100.751179609999994"
"VDP","MFS195","13.58580246 "," 100.751177119999994"
"VDP","MFS196","13.58565267 "," 100.751095000000007"
"VDP","MFS197","13.5941753100000007 "," 100.813247450000006"
"VDP","MFS198","13.6936158300000006 "," 100.408318539999996"
"VDP","MFS199","13.6940146600000006 "," 100.407537099999999"
"VDP","MFS200","13.6936654499999992 "," 100.408250879999997"
"VDP","MFS201","13.6938400900000001 "," 100.408317429999997"
"VDP","MFS202","13.5825264299999997 "," 100.813715500000001"
"VDP","MFS203","13.5826307499999999 "," 100.813734870000005"
"VDP","MFS204","13.5826657399999995 "," 100.813433439999997"
"VDP","MFS205","13.5857432100000004 "," 100.751175050000001"
"VDP","VFE100","0 "," 0"
"VDP","VFE1001","14.3474771400000005 "," 100.594465720000002"
"VDP","VFE1002","14.0017151500000008 "," 100.694331239999997"
"VDP","VFE1003","13.8087412700000005 "," 100.900080779999996"
"VDP","VFE101","0 "," 0"
"VDP","VFE1011","14.1066899600000006 "," 100.501295139999996"
"VDP","VFE1015","14.2341064300000006 "," 100.694199370000007"
"VDP","VFE1016","13.8002887600000008 "," 100.58291998"
"VDP","VFE102","0 "," 0"
"VDP","VFE1025","13.8931594300000008 "," 100.443349089999998"
"VDP","VFE1026","13.8932658100000008 "," 100.494692650000005"
