"lat","lng"
"14.8390633333333355 "," 100.644228333333345"
"13.6675883333333328 "," 100.049334999999999"
"13.8735216000000001 "," 100.547841599999998"
"13.6176316666666661 "," 100.356751666666668"
"13.8240169900000005 "," 100.410169620000005"
"16.4390650000000029 "," 103.38141499999999"
"14.8754966999999994 "," 103.503398599999997"
"15.4192549999999997 "," 103.406998000000002"
"13.9066933333333314 "," 100.580198333333342"
"15.0323239999999991 "," 99.5657420000000002"
